胡蘿蔔	37 	32	89.6	1.0	0.2	0.0	0.8	8.5	2.7	5.2	0.8	0.6		0.0	3.8	0.0	67	267	30
向陽二號胡蘿蔔	44 	39	88.1	0.6	0.1	0.0	0.5	10.6	2.5	7.3	1.1	0.9		0.0	5.3	0.0	92	102	24
澳洲胡蘿蔔(細長型)	34 	29	90.2	1.7	0.1		0.5	7.5	2.7								109	225	26
黃胡蘿蔔	42 	34	88.4	1.1	0.3	0.1	0.9	9.4	4.1	3.9	0.8	2.1		0.0	1.0	0.0	65	338	28
冷凍胡蘿蔔	13 	9	96.0	0.5	0.1		0.5	3.0	2.2								65	120	36
根菾菜根	34 	30	89.9	1.3	0.1		0.9	7.8	2.3	7.9	0.0	0.0		0.0	7.9	0.0	146	294	14
白蘿蔔平均值	18 	16	95.2	0.5	0.1	0.0	0.3	3.9	1.1	2.4	1.3	1.1		0.0	0.0	0.0	46	125	24
白蘿蔔	16 	14	95.5	0.7	0.1		0.4	3.3	1.1	1.7	0.9	0.8		0.0	0.0	0.0	27	151	23
白蘿蔔(長形)	19 	17	94.8	0.4	0.1	0.0	0.2	4.4	1.1	3.1	1.6	1.5		0.0	0.0	0.0	65	98	26
櫻桃蘿蔔	11 	9	96.5	0.6	0.0		0.5	2.3	1.0								43	237	22
青蘿蔔	33 	30	90.1	1.8	0.1		1.0	7.0	1.6								13	391	50
蘿蔔乾	58 	44	75.8	2.2	1.2		10.0	10.8	7.2								3279	400	92
百合鱗片	137 	132	62.4	3.8	0.1	0.0	1.4	32.3	2.7	7.8	0.8	0.2		0.0	6.7	0.0	4	570	11
乾百合鱗片	304 	255	15.6	11.8	0.7	0.2	3.4	68.4	26.0	2.7	0.6	0.5		0.0	1.6	0.0	90	1240	31
芋莖	20 	17	94.2	1.1	0.5		0.9	3.4	1.5								4	410	33
金針菜嫩莖	24 	20	93.4	0.7	0.2	0.1	0.4	5.3	2.1	3.1	1.4	1.6		0.0	0.0	0.0	1	211	10
草石蠶	75 	70	79.3	1.7	0.0		0.9	18.0	2.4								0	471	27
球莖甘藍	20 	18	94.0	1.6	0.2	0.1	0.6	3.6	0.9	2.8	1.3	1.0		0.0	0.4	0.0	18	260	23
孟宗竹筍	40 	36	87.3	4.0	0.2		1.3	7.3	2.1								12	634	55
熟桂竹筍	21 	18	93.7	2.1	0.2	0.1	0.5	3.5	1.7	0.2	0.1	0.1		0.0	0.0	0.0	68	93	22
桂竹筍片	17 	13	93.0	1.0	0.2		2.5	3.3	2.4								815	49	11
烏殼綠竹筍	21 	18	93.6	1.8	0.2	0.2	0.6	3.8	1.7	1.6	0.8	0.7		0.0	0.0	0.0	17	238	11
茭白筍	20 	16	94.0	1.3	0.2	0.1	0.5	4.0	2.1	1.8	1.0	0.8		0.0	0.0	0.0	5	219	3
麻竹筍	21 	17	93.3	2.1	0.1		0.8	3.7	2.0								5	309	9
冷凍麻竹筍	17 	14	95.1	0.9	0.0		0.2	3.8	1.7								22	40	12
麻竹筍干	177 	144	46.8	15.8	1.2	0.4	4.2	32.0	17.0								50	1805	179
綠竹筍	25 	22	92.6	1.7	0.2	0.2	0.7	4.7	1.7	2.2	1.1	1.1		0.0	0.0	0.0	0	303	10
帶殼熟綠竹筍	25 	22	92.4	2.0	0.1		0.5	4.9	1.9	1.9	1.1	0.8		0.0	0.0	0.0	1	236	8
沙拉筍塊	24 	20	93.1	1.6	0.1		0.4	4.8	1.7	3.0	1.4	1.2		0.0	0.4	0.0	8	162	9
熟箭竹筍	20 	16	93.6	2.1	0.3	0.1	1.1	2.9	2.1	0.0	0.0	0.0		0.0	0.0	0.0	343	2	54
白蘆筍	25 	22	92.6	1.8	0.2	0.1	0.5	4.9	1.8								4	204	10
綠蘆筍平均值	22 	20	93.0	2.7	0.2	0.1	0.7	3.5	1.2	1.7	0.7	1.0	0.0	0.0	0.0	0.0	4	264	79
綠蘆筍	22 	20	93.4	1.3	0.2	0.1	0.6	4.5	1.4	1.7	0.7	1.0		0.0	0.0	0.0	6	220	15
澳洲綠蘆筍(粗短型)	20 	18	93.4	2.5	0.2		0.8	3.1	1.2								3	261	14
綠蘆筍(細短型)	23 	21	92.5	3.3	0.2		0.7	3.2	1.2								3	332	12
綠蘆筍(短型)	22 	20	92.8	3.5	0.1	0.1	0.6	3.0	1.0	1.6	0.7	0.9	0.0	0.0	0.0	0.0	5	245	276
蘆筍花	21 	17	93.1	2.9	0.3		1.0	2.7	1.8								2	332	9
嫩莖萵苣	16 	14	95.0	1.0	0.2		0.7	3.1	1.2								22	310	16
嫩薑	21 	19	94.3	0.0	0.3		0.6	4.8	1.4								12	270	14
粉薑	28 	23	92.0	1.0	0.3	0.1	0.7	6.1	2.7	0.7	0.4	0.3		0.0	0.0	0.0	7	297	17
老薑	53 	47	85.8	1.1	0.5	0.2	0.9	11.7	3.2	0.7	0.4	0.3		0.0	0.0	0.0	4	304	21
檳榔嫩莖	31 	26	90.9	2.2	0.4	0.1	0.8	5.6	2.6	1.9	0.4	0.5		0.0	1.0	0.0	10	346	35
大蒜	122 	115	65.6	6.7	0.2	0.2	1.1	26.4	4.2	1.0	0.0	0.2		0.0	0.8	0.0	4	423	11
青蒜	33 	27	90.5	2.1	0.3	0.1	0.7	6.4	3.2	3.0	1.5	1.5		0.0	0.0	0.0	3	279	64
蒜苗	54 	47	85.1	2.2	0.1		0.5	12.0	3.3								9	198	20
薤	10 	7	90.6	0.5	0.2		6.8	1.9	1.8								2586	90	35
青蔥平均值	28 	24	92.0	1.4	0.2	0.1	0.5	6.0	2.2	2.7	1.3	1.4		0.0	0.1	0.0	3	650	114
青蔥	22 	18	93.5	1.5	0.3	0.1	0.5	4.2	2.5	2.6	1.3	1.3		0.0	0.0	0.0	3	174	54
山東大蔥	31 	28	91.4	1.3	0.1		0.5	6.7	1.3								8	2067	316
日本甜蔥	33 	28	90.7	1.0	0.1		0.6	7.6	2.7	3.1	1.3	1.6		0.0	0.2	0.0	1	247	37
宜蘭粉蔥	27 	23	92.3	1.6	0.2	0.1	0.5	5.4	2.2	2.4	1.2	1.2		0.0	0.0	0.0	1	114	47
白洋蔥	42 	40	88.6	1.0	0.1		0.4	10.0	1.3	5.3	2.3	2.4		0.0	0.6	0.0	3	145	25
紫洋蔥	32 	29	91.3	0.9	0.1	0.0	0.4	7.3	1.5	4.3	2.0	1.5		0.0	0.8	0.0	4	122	21
黃洋蔥	42 	39	88.9	1.0	0.2	0.1	0.4	9.5	1.4	5.5	2.4	2.2		0.0	0.9	0.0	2	157	20
紅蔥頭	75 	70	79.1	3.4	0.3		0.8	16.4	2.5								16	298	21
韮菜花	24 	21	92.8	1.8	0.2	0.1	0.6	4.6	1.8	3.8	1.5	2.0		0.0	0.4	0.0	4	196	17
韮菜	23 	18	93.0	1.9	0.4	0.1	0.8	3.9	2.4	1.1	0.5	0.5		0.0	0.0	0.0	2	312	56
韮菜黃	16 	13	95.1	1.5	0.1		0.4	2.9	1.7								3	158	19
九層塔	28 	21	91.0	2.9	0.4		1.4	4.4	3.4								2	347	191
小麥苗	34 	27	89.6	3.3	0.5	0.1	1.1	5.5	3.9	0.0	0.0	0.0		0.0	0.0	0.0	3	446	58
水菜(日本種)	11 	8	95.7	1.2	0.2	0.1	1.4	1.6	1.4	0.0	0.0	0.0		0.0	0.0	0.0	2	288	125
甘藍平均值	23 	21	93.2	1.3	0.1		0.5	4.8	1.1	2.7	1.7	1.1		0.0	0.0	0.0	11	187	47
梨山甘藍(尖球形)	24 	22	92.9	1.4	0.1		0.5	5.1	1.0								8	205	36
甘藍(扁圓形)	21 	19	93.9	1.1	0.2		0.6	4.3	0.9	2.7	1.7	1.1		0.0	0.0	0.0	12	173	58
甘藍(圓球形)	24 	22	92.9	1.4	0.2		0.6	4.9	1.3								11	183	49
甘藍(圓球形) (2021年)	20 	18	94.1	0.8	0.0	0.0	0.5	4.6	1.1	3.4	2.2	1.3	0.0	0.0	0.0	0.0	3	176	47
紫色甘藍	28 	24	91.7	1.5	0.2		0.8	5.9	2.1	2.4	1.2	1.0		0.0	0.2	0.0	13	250	51
甘藍芽	33 	29	90.5	2.7	0.6	0.0	0.9	5.4	2.1								12	312	75
冷凍甘藍	20 	16	93.9	1.3	0.1		0.5	4.2	2.3								21	120	49
脫水甘藍	341 	308	4.7	6.9	0.1		5.7	82.6	17.0								1351	635	285
甘藍乾	180 	174	39.0	7.2	1.1		13.9	38.9	3.0								3854	870	254
酸甘藍菜	22 	16	92.1	1.4	0.2	0.1	2.0	4.2	3.4	0.2	0.2	0.0		0.0	0.0	0.0	497	111	38
甘藷葉	28 	22	90.9	3.2	0.3	0.1	1.2	4.4	3.3	0.0	0.0	0.0		0.0	0.0	0.0	39	401	105
蚵仔白菜	13 	10	96.0	1.6	0.5		0.8	1.1	1.4								25	340	28
荷葉白菜	14 	12	94.8	1.4	0.1		1.2	2.5	1.2								91	245	131
葵扇白菜	14 	11	95.1	1.6	0.1		0.9	2.4	1.4								47	236	119
黑葉白菜(短梗)	15 	13	94.7	1.3	0.0		1.0	2.9	1.3								57	283	101
千寶菜	20 	16	93.3	1.7	0.2	0.1	1.1	3.6	2.2	1.1	0.9	0.2		0.0	0.0	0.0	46	290	126
土植小白菜(1月取樣)	10 	8	96.4	1.2	0.2	0.0	0.7	1.5	1.3								110	109	99
土植小白菜(3月取樣)	12 	8	95.8	1.6	0.1		0.7	1.9	1.9	0.2	0.2	0.0		0.0	0.0	0.0	32	223	78
土植小白菜(4月取樣)	13 	11	95.8	1.1	0.2		0.7	2.2	1.2								125	139	73
土植小白菜(7月取樣)	10 	8	96.3	1.0	0.1		0.8	1.8	1.0								119	144	99
土植小白菜(10月取樣)	11 	9	96.4	1.1	0.2		0.6	1.7	1.1								71	140	109
水植小白菜(1月取樣)	13 	10	95.3	1.5	0.1	0.0	1.1	2.1	1.5								9	359	67
水植小白菜(4月取樣)	13 	11	95.6	1.0	0.2		0.8	2.4	1.4								11	324	66
水植小白菜(7月取樣)	12 	10	95.7	0.9	0.1		1.0	2.4	1.2								9	270	91
水植小白菜(10月取樣)	12 	10	95.9	1.1	0.3		1.0	1.8	1.2								6	292	86
有機小白菜(1月取樣)	9 	6	96.2	1.8	0.2	0.0	1.1	0.8	1.5								79	218	133
有機小白菜(4月取樣)	14 	12	95.0	1.3	0.2		1.1	2.4	1.2								40	320	136
有機小白菜(7月取樣)	11 	8	96.0	1.3	0.1		0.9	1.7	1.3								33	260	127
有機小白菜(10月取樣)	13 	11	95.7	1.3	0.2		0.8	1.9	1.1								23	294	145
珍珠小白菜	11 	8	95.6	1.5	0.1	0.0	1.2	1.7	1.7	0.1	0.1	0.0		0.0	0.0	0.0	4	393	138
油菜心	31 	27	91.1	3.2	0.9		0.9	4.0	2.3								21	240	92
油菜	12 	9	95.8	1.4	0.2	0.1	0.9	1.6	1.6	0.5	0.4	0.2		0.0	0.0	0.0	73	220	88
土植青江菜(1月取樣)	10 	8	96.4	1.3	0.0		0.7	1.6	1.1								73	114	72
土植青江菜(3月取樣)	11 	7	96.4	0.4	0.2	0.1	0.9	2.3	2.1	0.4	0.4	0.0		0.0	0.0	0.0	63	222	81
土植青江菜(4月取樣)	11 	9	96.4	1.0	0.1		0.7	1.8	1.0								110	86	91
土植青江菜(7月取樣)	15 	12	95.1	1.5	0.1		0.7	2.5	1.3								92	108	95
土植青江菜(10月取樣)	12 	8	95.9	1.4	0.2		0.8	1.6	1.9								117	86	122
水植青江菜(1月取樣)	12 	10	95.7	1.2	0.0		0.7	2.4	1.4								6	200	67
水植青江菜(4月取樣)	14 	12	95.0	1.4	0.2		1.0	2.4	1.3								12	376	92
水植青江菜(7月取樣)	14 	12	94.8	1.7	0.1		1.2	2.2	1.1								13	377	92
水植青江菜(10月取樣)	11 	7	96.0	1.4	0.2	0.0	1.0	1.4	1.9								14	308	104
有機青江菜(1月取樣)	10 	7	96.1	1.5	0.0		0.9	1.5	1.3								38	180	104
有機青江菜(4月取樣)	15 	13	94.9	1.4	0.2		1.1	2.5	1.2								40	279	143
有機青江菜(7月取樣)	21 	17	93.1	1.9	0.2		1.2	3.5	1.9								22	360	142
有機青江菜(10月取樣)	9 	7	96.5	1.3	0.2		0.9	1.1	1.2								11	225	116
塔菇菜	11 	7	95.5	2.7	0.2		1.1	0.5	1.8	0.0	0.0	0.0		0.0	0.0	0.0	27	383	125
廣島野菜	8 	4	96.6	2.0	0.1		1.0	0.3	2.1	0.2	0.2	0.0		0.0	0.0	0.0	91	154	128
結球白菜平均值	17 	15	95.1	1.2	0.3	0.1	0.5	2.9	0.9	2.3	1.2	1.1		0.0	0.0	0.0	24	167	40
煙台白菜	14 	12	95.8	1.3	0.3		0.4	2.2	1.2								30	119	34
迷你竹筍白菜	19 	18	94.2	1.3	0.1	0.0	0.6	3.8	0.4	2.3	1.2	1.1		0.0	0.0	0.0	4	220	34
翠玉白菜	19 	17	94.9	1.0	0.7		0.5	2.8	1.2								48	158	42
包心白菜	14 	13	95.5	1.2	0.2		0.6	2.6	1.0								14	171	51
白菜芽	54 	51	85.0	2.6	0.3	0.2	0.7	11.5	1.7	1.2	0.7	0.5		0.0	0.0	0.0	24	263	45
白鳳菜	27 	21	91.5	2.0	0.4		1.3	4.8	3.3								28	380	82
紅鳳菜	22 	18	92.7	2.1	0.4		1.3	3.5	2.6								13	312	122
豆瓣菜	21 	17	93.1	2.2	0.3		1.3	3.2	2.0								45	340	98
明日葉	57 	45	84.5	1.4	0.8	0.3	1.4	11.9	6.1	3.1	1.4	1.6		0.0	0.0	0.0	4	583	242
山芹菜	27 	24	92.6	2.8	2.2		2.0	0.4	1.7								26	400	222
芹菜平均值	15 	13	95.0	0.8	0.1		0.9	3.1	1.4								65	314	83
芹菜(青梗)	12 	10	95.7	0.8	0.1		1.0	2.4	1.1								46	321	86
芹菜(黃梗)	18 	15	94.3	0.8	0.2		0.9	3.8	1.6								85	306	81
西洋芹菜	11 	8	96.3	0.4	0.2	0.1	0.9	2.2	1.6	1.3	0.7	0.6		0.0	0.0	0.0	87	240	52
大心芥菜	13 	11	95.7	1.0	0.0		0.8	2.5	1.0								12	371	15
大芥菜	19 	16	94.6	0.8	0.5		0.8	3.4	1.6								35	180	98
包心芥菜	17 	14	95.2	1.0	0.5	0.1	0.6	2.7	1.4	1.4	0.8	0.6		0.0	0.0	0.0	15	245	60
芥菜平均值	19 	16	93.8	1.5	0.2	0.0	1.0	3.5	1.6	0.8	0.7	0.1		0.0	0.0	0.0	9	330	80
芥菜	18 	15	94.1	1.6	0.1		0.9	3.2	1.5	1.3	1.0	0.3		0.0	0.0	0.0	3	338	72
雪裡蕻	20 	17	93.5	1.5	0.2	0.0	1.0	3.8	1.7	0.3	0.3	0.0		0.0	0.0	0.0	14	322	88
抱子芥菜	21 	17	93.4	2.1	0.1	0.0	0.6	3.8	1.8	1.7	0.9	0.8	0.0	0.0	0.0	0.0	4	261	29
梅乾菜	105 	81	41.1	5.5	1.1		31.4	20.8	12.8								11555	820	381
榨菜	25 	19	86.5	1.3	0.4	0.1	7.2	4.6	2.9	0.0	0.0	0.0		0.0	0.0	0.0	2790	90	47
酸菜	17 	13	91.0	0.8	0.3	0.1	4.6	3.2	2.3	0.0	0.0	0.0		0.0	0.0	0.0	1447	150	50
芥藍菜	20 	16	93.6	1.7	0.3	0.1	1.1	3.2	1.9	0.0	0.0	0.0		0.0	0.0	0.0	27	292	181
芥藍芽	26 	23	92.1	2.2	0.3		0.9	4.5	1.9								7	209	46
芫荽	26 	20	91.5	2.3	0.3		1.5	4.5	3.2								17	303	61
紅梗珍珠菜	37 	25	88.8	2.6	1.0		2.0	5.6	6.4								12	550	127
食茱萸	127 	95	60.2	11.9	0.3		3.8	23.8	16.8								5	640	721
香樁	99 	88	72.1	4.3	1.5		2.7	19.4	5.9								17	400	514
茴香	24 	19	92.1	2.2	0.2	0.0	1.3	4.1	2.8	0.7	0.3	0.4		0.0	0.0	0.0	50	437	133
馬齒莧	14 	13	95.6	1.2	0.4		0.9	1.9	0.4								94	170	54
茼蒿	16 	13	94.7	1.7	0.3	0.1	1.0	2.2	1.6	0.0	0.0	0.0		0.0	0.0	0.0	69	362	46
日本茼蒿	15 	11	94.2	2.6	0.2		1.3	1.8	2.3	0.5	0.2	0.2		0.0	0.0	0.0	274	225	78
昭和草	26 	26	91.9	2.2	0.7		1.4	3.8									9	520	83
隼人瓜苗	24 	19	92.2	3.3	0.2		0.9	3.5	2.3								3	220	43
白莧菜	17 	13	93.9	1.9	0.3		1.4	2.6	2.4								20	507	146
紅莧菜	22 	16	91.9	2.6	0.3	0.1	1.9	3.3	3.1	0.2	0.0	0.2	0.0	0.0	0.0	0.0	12	441	150
野莧菜	41 	33	85.9	6.3	0.6		2.3	4.9	4.3								20	400	336
紫蘇	71 	54	79.4	5.5	1.2	0.7	2.1	11.9	8.8	0.4	0.2	0.2		0.0	0.0	0.0	1	502	401
菠菜	18 	14	93.7	2.2	0.3	0.1	1.4	2.4	1.9	0.0	0.0	0.0		0.0	0.0	0.0	43	510	81
菠菜(葉)	24 	18	91.5	3.9	0.4	0.1	1.6	2.5	3.2	0.0	0.0	0.0		0.0	0.0	0.0	74	363	192
冷凍菠菜	17 	13	94.1	2.1	0.0		0.8	2.9	2.1								46	180	78
菾菜	21 	17	92.9	2.0	0.1		1.2	3.7	2.0	0.6	0.4	0.2		0.0	0.0	0.0	108	364	45
黃金菾菜	18 	14	93.4	2.4	0.2	0.1	1.3	2.6	2.4	0.4	0.3	0.2		0.0	0.0	0.0	77	445	45
落葵	33 	29	90.1	2.7	0.3		0.9	6.0	2.3								49	243	122
藤三七	21 	19	93.6	1.6	0.5	0.2	1.0	3.2	1.2	0.0	0.0	0.0		0.0	0.0	0.0	25	452	92
不結球萵苣平均值	16 	13	95.0	1.1	0.3	0.1	0.8	2.8	1.6	0.6	0.3	0.4		0.0	0.0	0.0	8	283	52
奶油萵苣(日本種)	16 	13	95.2	1.1	0.3	0.1	0.8	2.6	1.4	0.7	0.3	0.4		0.0	0.0	0.0	1	321	51
紅葉萵苣(荷蘭種）	16 	12	95.0	1.4	0.3	0.1	0.9	2.5	2.0	0.6	0.3	0.3		0.0	0.0	0.0	1	313	52
廣東萵苣	20 	17	94.1	1.0	0.2	0.0	0.8	4.0	1.7								11	248	56
蘿美萵苣	13 	11	95.8	1.0	0.2	0.1	0.6	2.3	1.4	0.7	0.3	0.4		0.0	0.0	0.0	20	248	48
土植本島萵苣(1月取樣)	17 	14	95.0	1.6	0.4		0.6	2.5	1.5								65	158	29
土植本島萵苣(3月取樣)	18 	14	94.7	0.3	0.3	0.1	1.0	3.8	2.1	0.3	0.3	0.0		0.0	0.0	0.0	9	423	32
土植本島萵苣(4月取樣)	17 	14	95.1	0.9	0.2		0.5	3.3	1.4								46	172	32
土植本島萵苣(7月取樣)	23 	20	93.2	1.4	0.3		0.7	4.4	1.7								90	166	52
土植本島萵苣(10月取樣)	14 	12	95.7	1.1	0.3		0.6	2.2	1.1								7	278	39
水植本島萵苣(1月取樣)	14 	11	95.2	1.6	0.2		0.9	2.1	1.5								3	415	27
水植本島萵苣(4月取樣)	15 	12	95.3	1.0	0.2		0.8	2.7	1.4								2	404	31
水植本島萵苣(7月取樣)	13 	10	95.6	1.4	0.2		0.9	1.9	1.4								3	420	41
水植本島萵苣(10月取樣)	12 	10	96.0	1.1	0.3		1.0	1.6	1.1								3	406	32
有機本島萵苣(1月取樣)	15 	11	94.7	1.8	0.0		0.9	2.6	2.0								47	412	48
有機本島萵苣(4月取樣)	19 	16	94.3	1.1	0.3		0.9	3.5	1.6								13	522	41
有機本島萵苣(7月取樣)	17 	15	94.8	1.5	0.3		0.7	2.7	1.4								17	235	54
有機本島萵苣(10月取樣)	15 	11	95.4	1.3	0.3		0.8	2.3	1.7								9	301	43
水植波士頓萵苣	8 	5	97.4	1.2	0.2		0.6	0.7	1.1								9	289	49
結球萵苣	13 	12	96.1	0.7	0.1		0.4	2.8	0.9	1.5	0.7	0.8		0.0	0.0	0.0	7	145	18
豌豆苗	31 	27	90.3	3.7	0.5	0.1	1.0	4.4	2.3	0.0	0.0	0.0		0.0	0.0	0.0	4	363	36
龍葵	26 	21	91.0	3.8	0.3		1.5	3.4	2.5								32	340	238
土植蕹菜(1月取樣)	22 	16	93.3	2.0	0.3		0.9	3.5	2.9								166	84	85
土植蕹菜(4月取樣)	20 	15	93.5	1.7	0.2	0.1	1.0	3.5	2.9	0.0	0.0	0.0		0.0	0.0	0.0	113	288	70
土植蕹菜(7月取樣)	17 	13	94.4	1.9	0.1		0.8	2.8	1.8								97	181	50
土植蕹菜(10月取樣)	17 	14	94.3	1.8	0.3		1.0	2.6	1.9								122	247	58
水植蕹菜(1月取樣)	27 	22	90.9	2.7	0.3		1.5	4.5	2.8								15	628	50
水植蕹菜(4月取樣)	24 	18	92.2	2.2	0.1		1.1	4.3	2.7								13	505	64
水植蕹菜(7月取樣)	17 	14	93.8	1.9	0.2		1.4	2.7	1.8								8	641	42
水植蕹菜(10月取樣)	23 	17	92.5	2.2	0.3		1.2	3.8	2.8								29	440	94
有機蕹菜(4月取樣)	26 	20	91.7	1.9	0.3		1.4	4.7	2.8								62	533	87
有機蕹菜(10月取樣)	19 	15	93.7	1.7	0.4		1.2	3.0	2.3								33	428	105
水蕹菜	24 	19	92.8	2.6	0.5	0.2	0.8	3.3	2.4	0.3	0.0	0.3		0.0	0.0	0.0	41	309	48
蘿蔔葉	14 	10	95.1	1.7	0.2		1.1	2.0	1.9	0.0	0.0	0.0		0.0	0.0	0.0	214	144	158
花椰菜	23 	19	93.0	1.8	0.1		0.6	4.5	2.0	2.5	1.4	1.1		0.0	0.0	0.0	14	266	21
冷凍花椰菜	21 	15	93.8	1.3	0.1		0.4	4.5	3.2								33	120	21
紫色花椰菜	40 	33	87.8	3.1	0.3		1.2	7.6	3.9								20	484	70
青花菜	28 	23	90.8	3.7	0.2	0.0	0.9	4.4	3.1	1.1	0.5	0.6		0.0	0.0	0.0	15	339	44
青花菜(2021年)	38 	33	88.8	3.4	0.4	0.2	0.9	6.5	2.8	1.8	0.8	1.0	0.0	0.0	0.0	0.0	13	349	30
冷凍青花菜	25 	19	92.3	2.5	0.2	0.0	0.6	4.4	3.3								11	196	38
青花菜筍	32 	27	90.4	3.0	0.5	0.3	0.9	5.1	3.0	0.9	0.5	0.4		0.0	0.0	0.0	6	314	41
花椰菜乾	291 	238	13.7	16.0	0.6		7.2	62.5	27.7								177	2582	254
金針菜	40 	34	89.1	2.4	0.5	0.2	0.6	7.4	2.9	3.0	0.8	2.2		0.0	0.0	0.0	2	269	23
金針菜乾	307 	270	11.0	14.3	1.8		7.6	65.4	19.8								1485	1307	134
洛神花乾	306 	240	11.5	9.0	0.6	0.3	7.7	71.2	34.9	4.4	1.9	1.7	0.0	0.3	0.5	0.0	17	2004	1266
絲瓜花	31 	25	90.0	3.9	0.3		1.0	4.8	3.1								6	320	65
冬瓜平均值	11 	9	96.9	0.4	0.1	0.0	0.3	2.4	1.1	1.4	0.7	0.7		0.0	0.0	0.0	2	165	11
冬瓜	13 	11	96.5	0.4	0.1		0.3	2.7	1.1								3	122	7
香芋冬瓜	9 	7	97.2	0.4	0.0	0.0	0.4	2.0	1.1	1.4	0.7	0.7		0.0	0.0	0.0	1	208	15
醃漬冬瓜	24 	20	83.6	2.5	0.2		9.7	4.1	1.9								3690	150	51
南瓜平均值	74 	69	79.8	1.9	0.2	0.1	0.9	17.3	2.5	5.4	2.5	2.3		0.7	0.0	0.0	1	426	14
日本南瓜	86 	80	77.4	0.6	0.4		0.8	20.8	3.1								3	417	16
台灣南瓜	49 	46	86.4	1.7	0.2		0.7	11.1	1.4								1	347	8
栗子南瓜	86 	79	76.9	1.4	0.2	0.1	0.9	20.7	3.3	5.4	2.5	2.3		0.7	0.0	0.0	1	400	12
菊花南瓜	76 	72	78.3	3.8	0.1		1.0	16.8	2.2								1	539	18
胡瓜	14 	13	96.0	0.7	0.1		0.3	2.9	0.5	2.3	1.2	1.2		0.0	0.0	0.0	3	116	15
花胡瓜	13 	11	96.1	0.9	0.2	0.0	0.4	2.4	1.3	1.4	0.7	0.7		0.0	0.0	0.0	3	154	22
醃漬花胡瓜	83 	79	74.0	3.0	0.5		4.4	18.1	2.0								1603	110	28
苦瓜(白皮)	19 	14	94.4	0.9	0.1	0.1	0.5	4.1	2.8	0.5	0.4	0.1		0.0	0.0	0.0	3	207	20
苦瓜(青皮)	20 	13	94.3	0.9	0.1	0.1	0.5	4.2	3.6	0.5	0.5	0.1		0.0	0.0	0.0	1	198	19
珍珠苦瓜	19 	15	94.6	0.7	0.1		0.5	4.2	1.9								0	204	22
野苦瓜	30 	22	91.5	1.7	0.6		1.0	5.3	4.1								6	362	43
隼人瓜	23 	20	93.7	0.7	0.1		0.3	5.2	1.6	2.8	1.4	1.4		0.0	0.0	0.0	6	110	21
白皮蛇瓜	19 	16	94.5	1.4	0.3		0.6	3.2	1.2								22	200	25
綠皮蛇瓜	32 	26	91.4	1.9	0.6		0.5	5.6	2.9								10	160	270
絲瓜	19 	17	94.6	1.1	0.1	0.1	0.3	3.9	1.0	2.1	1.3	0.8		0.0	0.0	0.0	0	117	10
稜角絲瓜	20 	18	94.4	0.9	0.2		0.4	4.1	1.2								5	138	13
越瓜	18 	16	94.8	0.6	0.1		0.4	4.1	1.0								2	122	19
醃漬越瓜	16 	14	93.0	1.1	0.2		2.7	3.1	1.3								873	170	28
蒲瓜平均值	18 	15	95.1	0.5	0.1	0.1	0.3	4.0	1.3	2.0	1.1	0.9		0.0	0.0	0.0	1	103	17
蒲瓜(長形)	19 	16	94.9	0.5	0.1		0.3	4.2	1.3								2	111	17
蒲瓜(圓形)	18 	15	94.9	0.6	0.1	0.0	0.3	4.0	1.3	2.4	1.3	1.1		0.0	0.0	0.0	0	119	13
花蒲瓜(圓形)	15 	13	95.9	0.3	0.0		0.2	3.5	1.2	1.5	0.9	0.7		0.0	0.0	0.0	0	91	23
葫蘆瓜	20 	17	94.8	0.5	0.3		0.3	4.1	1.3								0	90	16
黃櫛瓜	15 	13	95.0	1.5	0.1		0.7	2.7	0.9								0	365	25
綠櫛瓜	13 	11	95.0	2.2	0.0		1.0	1.8	0.9								0	417	19
枸杞子	347 	325	4.8	12.3	1.3	0.2	3.8	77.8	11.2	44.1	21.6	22.2	0.0	0.0	0.3	0.0	521	1363	50
長茄子	25 	20	92.8	1.2	0.2	0.1	0.5	5.3	2.7	2.3	1.2	1.0		0.0	0.0	0.0	2	221	16
圓茄子	21 	18	93.9	1.0	0.0		0.5	4.5	1.6								2	229	12
大番茄平均值(紅色系)	19 	17	94.5	0.8	0.1	0.0	0.5	4.1	1.0	2.2	0.9	1.2		0.0	0.0	0.0	2	217	10
牛番茄	19 	17	94.7	0.7	0.1	0.1	0.5	4.0	1.0	2.2	0.9	1.2		0.0	0.0	0.0	2	227	7
紅番茄	20 	18	94.1	0.9	0.0		0.6	4.4	0.8								2	247	10
桃太郎番茄	17 	15	94.8	0.7	0.0		0.5	4.0	1.2								3	178	14
黃番茄	23 	22	93.2	0.9	0.0	0.0	0.6	5.3	0.5	2.7	1.3	1.4		0.0	0.0	0.0	3	230	10
大番茄平均值(綠色系)	22 	20	93.8	0.7	0.1		0.4	5.0	1.0	2.9	1.3	1.5		0.0	0.0	0.0	3	195	10
粉柿番茄	18 	16	94.8	0.8	0.0		0.4	4.0	0.8								2	184	8
黑柿番茄	23 	21	93.6	0.4	0.1		0.4	5.6	1.0	2.9	1.3	1.5		0.0	0.0	0.0	1	189	10
綠番茄	25 	22	93.1	0.9	0.1		0.5	5.4	1.1								6	210	11
